Assigned to,id,name,address1,zip,country,latitude,longitude,phone,Yelp URL of Business,City Page,Notes,Yelp search URL
,66488,LANG'S TEA COMPANY,429 STOCKTON ST,94108,US,37.790034,-122.407104,,unmached,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66488,,"http://www.yelp.com/search?find_desc=LANG'S TEA COMPANY#find_loc=429 STOCKTON ST,sf"
AG,5053,JAVA TRADING CO,100 05TH ST,94103,US,37.782659,-122.406555,14155249723,http://www.yelp.com/biz/java-trading-company-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5053,,"http://www.yelp.com/search?find_desc=JAVA TRADING CO#find_loc=100 05TH ST,sf"
LR,33093,LUCKY SUPER MARKET #755,1515 SLOAT BLVD,94132,US,37.733944,-122.490438,,http://www.yelp.com/biz/lucky-supermarket-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:33093,,"http://www.yelp.com/search?find_desc=LUCKY SUPER MARKET #755#find_loc=1515 SLOAT BLVD,sf"
,1921,TARAVAL OKAZU YA,1735 TARAVAL ST,94116,US,37.742603,-122.484646,,taraval-okazu-ya-restaurant-san-francisco,,,
,7598,BEVERAGES & MORE,201 BAYSHORE BLVD,94124,US,37.744984,-122.404059,,beverages-and-more-san-francisco-2,,,
SM,10357,FARMERS MARKET - CERTIFIED /CUESA,1 FERRY BUILDING #50,94111,US,37.795225,-122.39377,,ferry-plaza-farmers-market-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:10357,,"http://www.yelp.com/search?find_desc=FARMERS MARKET - CERTIFIED /CUESA#find_loc=1 FERRY BUILDING #50,sf"
,39205,RIN'S,4301 24TH ST,94114,US,37.750983,-122.438608,,rins-thai-restaurant-san-francisco,,,
,5886,REDDING ELEMENTARY SCHOOL,1421 PINE ST,94109,US,37.789753,-122.419277,,redding-elementary-school-san-francisco,,,
RB,19059,MOSCONE CONVENTION CENTER - STAND #1,747 HOWARD ST,94103,US,37.784128,-122.401533,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:19059,,"http://www.yelp.com/search?find_desc=MOSCONE CONVENTION CENTER - STAND #1#find_loc=747 HOWARD ST,sf"
,35220,JASMIN'S CAFE,809 BUSH ST,94108,US,37.789886,-122.410594,,jasmins-cafe-san-francisco,,,
,38752,LITTLE CAESARS PIZZA,955 GENEVA AVE,94112,US,37.715986,-122.440039,,little-caesars-pizza-san-francisco-2,,,
,59851,BLIMS,1000 CLEMENT ST,94118,US,37.782688,-122.469941,,blims-san-francisco,,,
,510,DONUT TIME,2401 NORIEGA ST,94122,US,37.753633,-122.48954,,donut-time-san-francisco,,,
,3816,WASHINGTON BAKERY & RESTAURANT,733 WASHINGTON ST,94108,US,37.795174,-122.405845,,washington-bakery-and-restaurant-san-francisco,,,
AG,5454,AT&T - (CART 36) BAYSIDE BREWS [145123],24 WILLIE MAYS PLAZA,94107,US,,,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5454,,"http://www.yelp.com/search?find_desc=AT&T - (CART 36) BAYSIDE BREWS [145123]#find_loc=24 WILLIE MAYS PLAZA,sf"
,40213,ZINA'S,3RD AND CARGO WAY,,US,37.746439,-122.3873,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:40213,,"http://www.yelp.com/search?find_desc=ZINA'S#find_loc=3RD AND CARGO WAY,sf"
,33851,THEE PARKSIDE,1600 17TH ST,94107,US,37.764987,-122.399872,,thee-parkside-san-francisco,,,
,64453,SUPERETTE MARKET,901 HAIGHT ST,94117,US,37.771223,-122.437207,,superette-market-san-francisco,,,
,4354,BLONDIE'S BAR & NO GRILL,540 VALENCIA ST,94110,US,37.764241,-122.421895,14155862419,blondies-bar-and-no-grill-san-francisco,,,
,26149,MRS. FIELD'S COOKIES,865 MARKET ST 9000,94103,US,37.784317,-122.407563,14155971993,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:26149,,"http://www.yelp.com/search?find_desc=MRS. FIELD'S COOKIES#find_loc=865 MARKET ST 9000,sf"
,69353,ARIA,932 LARKIN ST,94109,US,37.786565,-122.418116,,aria-korean-american-snack-bar-san-francisco,,,
AG,3675,HO'S BAR & RESTAURANT INC,2360 VAN NESS AVE,94109,US,37.797468,-122.423668,,http://www.yelp.com/biz/hos-bar-and-restaurant-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3675,,"http://www.yelp.com/search?find_desc=HO'S BAR & RESTAURANT INC#find_loc=2360 VAN NESS AVE,sf"
LR,4223,JOXER DALY'S PUB,046 WEST PORTAL AVE,94127,US,37.740376,-122.466365,14155567056,http://www.yelp.com/biz/joxer-dalys-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4223,,"http://www.yelp.com/search?find_desc=JOXER DALY'S PUB#find_loc=046 WEST PORTAL AVE,sf"
LD,33936,"FRESH GREEN, INC",1970 JERROLD AVE,94124,US,37.742914,-122.396212,,http://www.yelp.com/biz/fresh-green-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:33936,,"http://www.yelp.com/search?find_desc=FRESH GREEN, INC#find_loc=1970 JERROLD AVE,sf"
,33700,CASA GUADALUPE #3,2999 MISSION,94110,US,37.749194,-122.418116,,casa-guadalupe-3-san-francisco-2,,,
,68799,ZEITGEIST,199 VALENCIA ST,94110,US,,,14155436891,zeitgeist-san-francisco,,,
,3886,ASQEW GRILL,3348 STEINER ST,94123,US,37.800337,-122.437787,14155939201,asqew-grill-san-francisco,,,
KC,5544,AT&T - JUMA CART 1 - COFFEE,24 WILLIE MAYS PLAZA,94107,US,,,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5544,,"http://www.yelp.com/search?find_desc=AT&T - JUMA CART 1 - COFFEE#find_loc=24 WILLIE MAYS PLAZA,sf"
,7779,LA MEXICANA BAKERY,2804 24TH ST,94110,US,37.752922,-122.408285,,la-mexicana-bakery-san-francisco,,,
,283,HAI KY MI GIA,707 ELLIS ST,94109,US,37.784193,-122.417967,,hai-ky-mi-gia-san-francisco,,,
,1237,ALEX GOURMET BURRITO,545 SANSOME ST #207B,94111,US,37.795521,-122.401623,,alex-gourmet-burrito-san-francisco,,,
Partha,2732,THE CREEK CAFE,0968 VALENCIA ST,94110,US,37.757389,-122.421213,14155640888,http://www.yelp.com/biz/mission-creek-cafe-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:2732,,"http://www.yelp.com/search?find_desc=THE CREEK CAFE#find_loc=0968 VALENCIA ST,sf"
SY,64539,BRASS KNUCKLE,OFF THE GRID,,US,37.777122,-122.419639,,http://www.yelp.com/biz/brass-knuckle-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64539,,"http://www.yelp.com/search?find_desc=BRASS KNUCKLE#find_loc=OFF THE GRID,sf"
,3951,KIRIN RESTAURANT,6135 GEARY BLVD,94121,US,37.779962,-122.485087,,kirin-chinese-restaurant-san-francisco,,,
,36687,JAY'S CHEESESTEAK,3285 21ST ST,94110,US,37.756893,-122.420849,,jays-cheesesteak-san-francisco,,,
JN,68871,LA PASTRAMI,OFF THE GRID,,US,0,0,,http://www.yelp.com/biz/la-pastrami-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68871,,"http://www.yelp.com/search?find_desc=LA PASTRAMI#find_loc=OFF THE GRID,sf"
,2244,STARBUCKS COFFEE,295 CALIFORNIA ST,94111,US,37.793225,-122.399899,,starbucks-coffee-san-francisco-70,,,
,36699,BANG SAN THAI CUISINE,791 O'FARRELL ST,94109,US,37.785173,-122.417647,,bang-san-thai-cuisine-san-francisco-2,,,
,67545,KEIKO A NOB HILL,1250 JONES ST,94109,US,37.793068,-122.414407,,keiko-à-nob-hill-san-francisco-2,,,
SM,759,KYO-YA RESTAURANT,2 NEW MONTGOMERY ST,94105,US,37.788286,-122.401543,,kyo-ya-san-francisco,,,
,539,EL SALVADOR RESTAURANT,2278 MISSION ST,94110,US,37.760579,-122.41932,,el-salvador-restaurant-san-francisco,,,
LD,36840,FOURBARREL COFFEE,375 VALENCIA ST,94103,US,37.766994,-122.422035,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:36840,,"http://www.yelp.com/search?find_desc=FOURBARREL COFFEE#find_loc=375 VALENCIA ST,sf"
LD,37651,JACK IN THE BOX #545,400 GEARY ST,94102,US,37.787168,-122.410124,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:37651,,"http://www.yelp.com/search?find_desc=JACK IN THE BOX #545#find_loc=400 GEARY ST,sf"
,68366,FLYING PIG BISTRO,433 SOUTH VAN NESS AVE,94103,US,37.766324,-122.417565,,flying-pig-bistro-san-francisco,,,
,462,GARDEN OF EDEN,529 BROADWAY ST,94133,US,37.797933,-122.406018,,garden-of-eden-san-francisco,,,
,66732,SOMA RESTAURANT AND BAR,85 05TH ST,94103,US,37.782854,-122.406662,,soma-restaurant-and-bar-san-francisco,,,
,2263,TAIWAN RESTAURANT,445 CLEMENT ST,94118,US,37.782933,-122.464089,,taiwan-restaurant-san-francisco,,,
LR,68739,STARBUCKS COFFEE,PIER 1 THE EMBARCADERO,94111,US,37.794551,-122.39319,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68739,,"http://www.yelp.com/search?find_desc=STARBUCKS COFFEE#find_loc=PIER 1 THE EMBARCADERO,sf"
,7379,CASA LUCAS MARKET,2934 24TH ST,94110,US,37.752758,-122.410602,,casa-lucas-market-san-francisco-2,,,
,3275,GREAT CITY DELI,1801 DIVISADERO ST,94115,US,37.786324,-122.440114,14155935455,great-city-deli-san-francisco,,,
,14740,EGGETTE CAFÉ,3136 NORIEGA ST,94122,US,37.753338,-122.497572,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:14740,,"http://www.yelp.com/search?find_desc=EGGETTE CAFÉ#find_loc=3136 NORIEGA ST,sf"
,6564,HWA LEI MARKET,2970 A 16TH ST,94103,US,37.774722,-122.406761,14155861618,hwa-lei-market-san-francisco,,,
LR,33500,VILLA FLORENCE HOTEL-BAR NORCINI,225 POWELL ST,94102,US,37.786814,-122.408135,,http://www.yelp.com/biz/bar-norcini-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:33500,,"http://www.yelp.com/search?find_desc=VILLA FLORENCE HOTEL-BAR NORCINI#find_loc=225 POWELL ST,sf"
,3699,MATTERHORN RESTAURANT,2323 VAN NESS AVE,94109,US,37.797184,-122.423824,14155886116,the-matterhorn-swiss-restaurant-san-francisco,,,
LD,36817,CHRISTOPHER ELBOW CHOCOLATES,401 HAYES ST,94102,US,37.776823,-122.423196,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:36817,,"http://www.yelp.com/search?find_desc=CHRISTOPHER ELBOW CHOCOLATES#find_loc=401 HAYES ST,sf"
LD,37580,GREENLEAF/GREENLEAF PRODUCE,1955 JERROLD AVE,94124,US,37.742447,-122.396229,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:37580,,"http://www.yelp.com/search?find_desc=GREENLEAF/GREENLEAF PRODUCE#find_loc=1955 JERROLD AVE,sf"
,4353,DALVA,3121 16TH ST,94103,US,37.764821,-122.422476,14155257740,dalva-san-francisco,,,
,61001,QUINCE RESTAURANT,470 PACIFIC AVE,94133,US,37.797378,-122.403344,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:61001,,"http://www.yelp.com/search?find_desc=QUINCE RESTAURANT#find_loc=470 PACIFIC AVE,sf"
luther,69433,SUSHI TOSUKI,380 BUSH ST #3,94104,US,37.790866,-122.403697,14155830696,http://www.yelp.com/biz/sushi-tosuki-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69433,,"http://www.yelp.com/search?find_desc=SUSHI TOSUKI#find_loc=380 BUSH ST #3,sf"
AG,65025,T2J THAI RESTAURANT,2065 POLK ST,94109,US,37.795774,-122.421764,,http://www.yelp.com/biz/t2j-san-francisco#query:T2J%20THAI%20RESTAURANT,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65025,,"http://www.yelp.com/search?find_desc=T2J THAI RESTAURANT#find_loc=2065 POLK ST,sf"
LD,36494,BLUE BOTTLE CAFÉ,66 MINT ST,94103,US,37.782368,-122.40743,,http://www.yelp.com/biz/blue-bottle-coffee-co-san-francisco-7#query:BLUE%20BOTTLE%20CAF%C3%89,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:36494,,"http://www.yelp.com/search?find_desc=BLUE BOTTLE CAFÉ#find_loc=66 MINT ST,sf"
,65915,CAFÉ PESCATORE,2455 MASON ST,94133,US,37.806223,-122.413744,,cafe-pescatore-san-francisco,,,
,3102,TOWN'S END RESTAURANT & BAKERY,2 TOWNSEND ST,94107,US,37.781865,-122.388433,14155510749,towns-end-restaurant-and-bakery-san-francisco,,,
,6382,CASTRO SMOKE HOUSE,409  CASTRO ST,94114,US,37.762389,-122.435067,14155557411,castro-smoke-house-san-francisco,,,
MW,69735,FIVETENBURGER #2,OFF THE GRID,,US,,,,http://www.yelp.com/biz/fivetenburger-oakland,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69735,,"http://www.yelp.com/search?find_desc=FIVETENBURGER #2#find_loc=OFF THE GRID,sf"
,4047,CINNABAR,397 ELLIS ST,94102,US,37.784856,-122.412708,14155791711,cinnabar-san-francisco,,,
Partha,67218,"WILLIAMS-SONOMA, INC.",100 NORTH POINT ST,94133,US,37.807127,-122.409464,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67218,,"http://www.yelp.com/search?find_desc=WILLIAMS-SONOMA, INC.#find_loc=100 NORTH POINT ST,sf"
,36109,BIG STAR GROCERY,1415 STOCKTON ST,94133,US,37.798914,-122.408885,,big-star-grocery-san-francisco,,,
,68766,CREPERIE SAINT GERMAIN,1 SANSOME ST #105,94104,US,37.790415,-122.400615,,creperie-saint-germain-san-francisco-2,,,
LD,5362,MAY SUN KITCHEN,"18 DORADO TERRACE, #  19",94112,US,,,14155459639,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5362,,"http://www.yelp.com/search?find_desc=MAY SUN KITCHEN#find_loc=18 DORADO TERRACE, #  19,sf"
,24023,KABUKI CINEMA,1881 POST ST LEVEL 1,94115,US,37.785183,-122.432697,,sundance-kabuki-cinema-san-francisco,,,
JE,4620,WELCOME SUPER MARKET,1141 FOLSOM ST,94103,US,37.776057,-122.408682,14155437007,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4620,,"http://www.yelp.com/search?find_desc=WELCOME SUPER MARKET#find_loc=1141 FOLSOM ST,sf"
,68944,PEET'S COFFEE AND TEA,1630 HOLLOWAY AVE,94132,US,37.720877,-122.477651,14155374525,peets-coffee-and-tea-san-francisco-69,,,
,2739,ROSE'S CAFE,2298 UNION ST,94123,US,37.796927,-122.436974,14155955596,roses-cafe-san-francisco,,,
,39606,STABLE CAFÉ,2128 FOLSOM ST,94110,US,37.763228,-122.415135,,stable-cafe-san-francisco,,,
SM,7002,LIEN HING SUPER MARKET,1108 STOCKTON ST,94133,US,37.796028,-122.408227,,lien-hing-supermarket-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7002,,"http://www.yelp.com/search?find_desc=LIEN HING SUPER MARKET#find_loc=1108 STOCKTON ST,sf"
,57754,"GUCKENHEIMER ENTERPRISES, INC AT GOOGLE SF",345 SPEAR ST 3RD FLOOR,94105,US,37.789394,-122.390073,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:57754,,"http://www.yelp.com/search?find_desc=GUCKENHEIMER ENTERPRISES, INC AT GOOGLE SF#find_loc=345 SPEAR ST 3RD FLOOR,sf"
AG,5084,AMC-LEVEL #4,1000 VAN NESS AVE #4,94109,US,37.784784,-122.421052,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5084,,"http://www.yelp.com/search?find_desc=AMC-LEVEL #4#find_loc=1000 VAN NESS AVE #4,sf"
SM,7816,VERITABLE VEGETABLE INC.,1100 CESAR CHAVEZ ST,94124,US,37.750254,-122.388516,,veritable-vegetable-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7816,,"http://www.yelp.com/search?find_desc=VERITABLE VEGETABLE INC.#find_loc=1100 CESAR CHAVEZ ST,sf"
,66751,DELI 23,2449 23RD ST,94110,US,37.754388,-122.403983,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66751,,"http://www.yelp.com/search?find_desc=DELI 23#find_loc=2449 23RD ST,sf"
,3510,CITY VIEW RESTAURANT,662 COMMERCIAL ST,94111,US,37.794127,-122.404074,,city-view-restaurant-san-francisco,,,
,68367,JASMINE TEA HOUSE,3253 MISSION ST,94110,US,37.744833,-122.420364,,jasmine-tea-house-san-francisco,,,
LR,2406,THEP-PHANON,400 WALLER ST,94117,US,37.77124,-122.430299,14155432526,http://www.yelp.com/biz/thep-phanom-thai-restaurant-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:2406,,"http://www.yelp.com/search?find_desc=THEP-PHANON#find_loc=400 WALLER ST,sf"
,61461,SAN FRANCISCO FARMERS MARKET,4929 MISSION ST,94112,US,37.719542,-122.438686,,san-francisco-farmers-market-san-francisco,,,
,4701,HAPPY DONUTS,3801 24TH ST,94114,US,37.751648,-122.427457,,happy-donuts-san-francisco-2,,,
,17933,NILE CAFÉ,544 JONES ST,94102,US,37.786307,-122.413026,,nile-cafe-and-hookah-lounge-san-francisco,,,
,39937,CHANTAL GUILLON,437 A HAYES ST,94102,US,37.779847,-122.418985,,chantal-guillon-macarons-san-francisco,,,
,58879,TONY'S PIZZA,1570 STOCKTON ST,94133,US,37.800297,-122.409107,,tonys-pizza-napoletana-san-francisco,,,
kl,2016,EXTREME TAKE & BAKE PIZZA,1730 FILLMORE ST,94115,US,37.785657,-122.433147,,extreme-pizza-san-francisco-3,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:2016,,
,66492,PACIFIC PUFFS,OFF THE GRID,,US,37.777122,-122.419639,,http://www.yelp.com/biz/pacific-puffs-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66492,,"http://www.yelp.com/search?find_desc=PACIFIC PUFFS#find_loc=OFF THE GRID,sf"
,6156,A-G PHARMACY,3636 CESAR CHAVEZ ST,94110,US,37.748105,-122.421852,14155643757,a-g-pharmacy-san-francisco,,,
AG,66185,"RITUAL COFFEE ROASTERS, INC.",432 OCTAVIA ST #1B,94102,US,37.776085,-122.424189,,http://www.yelp.com/biz/ritual-coffee-roasters-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66185,,"http://www.yelp.com/search?find_desc=RITUAL COFFEE ROASTERS, INC.#find_loc=432 OCTAVIA ST #1B,sf"
,4152,THE GLAS KAT,520 04TH ST,94107,US,37.779225,-122.397741,,club-move-the-glas-kat-san-francisco,,,
LD,5271,MCCALL ASSOCIATES,2720 17TH ST,94110,US,37.764359,-122.410594,14155439871,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5271,,"http://www.yelp.com/search?find_desc=MCCALL ASSOCIATES#find_loc=2720 17TH ST,sf"
,2674,YUZU,3347 FILLMORE ST,94123,US,37.800494,-122.436214,,yuzu-san-francisco,,,
,4217,PITTSBURGH'S PUB,4207 JUDAH ST,94122,US,37.760324,-122.50711,,pittsburghs-pub-san-francisco,,,
,3962,CROSSROADS CAFE,699 DELANCEY ST,94107,US,37.783014,-122.389081,,crossroads-cafe-san-francisco-7,,,
,305,PACIFIC CATCH,2027 CHESTNUT ST,94123,US,37.800763,-122.436536,14155441950,pacific-catch-san-francisco,,,
,67804,TCHO,PIER 17 THE EMBARCADERO,94111,US,37.794551,-122.39319,,tcho-san-francisco,,,
,69694,SPLIT BREAD,145 04TH ST,94103,US,37.783984,-122.403513,,split-bread-san-francisco,,,
kl,1529,STARBUCKS COFFEE,490 BRANNAN ST,94107,US,37.778694,-122.396139,14155240256,starbucks-san-francisco-119,,,
,2645,RANGE,842 VALENCIA ST,94110,US,37.759417,-122.421376,14155288283,range-san-francisco,,,
,64041,MEHFIL INDIAN CUISINE & BAR,2301 FILLMORE ST,94115,US,37.790923,-122.434264,14155611010,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64041,,"http://www.yelp.com/search?find_desc=MEHFIL INDIAN CUISINE & BAR#find_loc=2301 FILLMORE ST,sf"
,69149,POLK & CLAY LIQUOR,1700 POLK ST,94109,US,37.792558,-122.421047,,polk-and-clay-liquor-san-francisco,,,
,18731,PERILLA,836 IRVING ST,94122,US,37.764038,-122.467101,,perilla-san-francisco-2,,,
,23557,YIELD,2490 03RD ST,94107,US,37.75812,-122.388512,,yield-wine-bar-san-francisco,,,
,66637,GODZILA SUSHI,1800 DIVISADERO ST,94115,US,37.786229,-122.439984,,godzila-sushi-san-francisco-2,,,
,64236,SUTTER PUB AND RESTAURANT,700 SUTTER ST,94102,US,37.78881,-122.41188,,sutter-pub-and-restaurant-san-francisco,,,
,69147,MISSION ROCK RESORT,817 TERRY FRANCOIS BLVD,94107,US,,,,mission-rock-resort-san-francisco-2,,,
,2724,HUNAN EMPIRE,2001 UNION ST #107,94123,US,37.797443,-122.432537,14155774735,hunan-empire-restaurant-san-francisco,,,
AG,4932,GOOD LUCK MARKET & DELI,621 KEARNY ST,94108,US,37.793882,-122.404704,,http://www.yelp.com/biz/good-luck-cafe-and-deli-san-francisco#query:GOOD%20LUCK%20MARKET%20%26%20DELI,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4932,,"http://www.yelp.com/search?find_desc=GOOD LUCK MARKET & DELI#find_loc=621 KEARNY ST,sf"
LD,37656,JACK IN THE BOX #558,4649 GEARY BLVD,94118,US,37.780713,-122.469299,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:37656,,"http://www.yelp.com/search?find_desc=JACK IN THE BOX #558#find_loc=4649 GEARY BLVD,sf"
,267,ASA SUSHI,2365 CHESTNUT ST,94123,US,37.800023,-122.442266,,asa-sushi-japanese-restaurant-san-francisco,,,
,3431,BIMBO'S 365 CLUB,1025 COLUMBUS AVE,94133,US,37.803906,-122.415437,,bimbos-365-club-san-francisco,,,
SM,7814,WO SING INC.,2000 MCKINNON AVE BLDG.417#17B,94124,US,37.740179,-122.396761,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7814,,"http://www.yelp.com/search?find_desc=WO SING INC.#find_loc=2000 MCKINNON AVE BLDG.417#17B,sf"
,935,PEKING WOK RESTAURANT,4920 03RD ST,94124,US,37.733891,-122.391183,,peking-wok-restaurant-san-francisco,,,
SM,695,BARBARY COAST PASTRY & COFFEE,55 CYRIL MAGNIN ST,94102,US,37.784965,-122.408614,,barbary-coast-san-francisco,,,
,2987,THE PENTHOUSE CLUB & STEAKHOUSE,412 BROADWAY ST,94133,US,37.798217,-122.404214,,penthouse-club-and-steakhouse-san-francisco,,,
JN,68909,CAFÉ LA FLORE,1340 IRVING ST,94122,US,37.763798,-122.472422,14155756525,http://www.yelp.com/biz/cafe-la-flore-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68909,,"http://www.yelp.com/search?find_desc=CAFÉ LA FLORE#find_loc=1340 IRVING ST,sf"
SM,754,EDUCATED PALATE RESTAURANT,800 MISSION ST,94103,US,37.784323,-122.404549,14155266510,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:754,,
JE,5773,MORRILL RETIREMENT HOME,3433 ANZA ST,94121,US,37.778098,-122.484948,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5773,,"http://www.yelp.com/search?find_desc=MORRILL RETIREMENT HOME#find_loc=3433 ANZA ST,sf"
,69722,CREPERIE SAINT GERMAIN,101 04TH ST #9120,94103,US,37.784548,-122.40419,,creperie-saint-germain-san-francisco-9,,,
,67416,CEDAR HILL,3242 SCOTT ST,94123,US,37.799847,-122.441087,,cedar-hill-kitchen-smokehouse-san-francisco,,,
,615,J & A RESTAURANT,5712 MISSION ST,94112,US,37.709857,-122.449709,14155336688,j-and-a-restaurant-san-francisco,,,
,2619,KEZAR BAR & RESTAURANT,900 COLE ST,94117,US,37.765538,-122.449887,14155687678,kezar-bar-and-restaurant-san-francisco,,,
